,duration,emp.var.rate,euribor3m,nr.employed,pdays,poutcome_success,previous,y_yes
556,1297,1.1,4.857,5191.0,999,0,0,1
557,217,1.1,4.857,5191.0,999,0,0,0
558,87,1.1,4.857,5191.0,999,0,0,0
559,427,1.1,4.857,5191.0,999,0,0,0
560,189,1.1,4.857,5191.0,999,0,0,0
561,502,1.1,4.857,5191.0,999,0,0,0
562,260,1.1,4.857,5191.0,999,0,0,0
563,209,1.1,4.857,5191.0,999,0,0,0
564,179,1.1,4.857,5191.0,999,0,0,0
565,179,1.1,4.857,5191.0,999,0,0,0
566,69,1.1,4.857,5191.0,999,0,0,0
567,105,1.1,4.857,5191.0,999,0,0,0
568,266,1.1,4.857,5191.0,999,0,0,0
569,87,1.1,4.857,5191.0,999,0,0,0
570,524,1.1,4.857,5191.0,999,0,0,0
571,155,1.1,4.857,5191.0,999,0,0,0
572,162,1.1,4.857,5191.0,999,0,0,0
573,316,1.1,4.857,5191.0,999,0,0,0
574,352,1.1,4.857,5191.0,999,0,0,0
575,695,1.1,4.857,5191.0,999,0,0,0
576,76,1.1,4.857,5191.0,999,0,0,0
577,535,1.1,4.857,5191.0,999,0,0,0
578,310,1.1,4.857,5191.0,999,0,0,0
579,390,1.1,4.857,5191.0,999,0,0,0
580,369,1.1,4.857,5191.0,999,0,0,0
581,112,1.1,4.857,5191.0,999,0,0,0
582,79,1.1,4.857,5191.0,999,0,0,0
583,140,1.1,4.857,5191.0,999,0,0,0
584,315,1.1,4.857,5191.0,999,0,0,0
585,262,1.1,4.857,5191.0,999,0,0,0
586,174,1.1,4.857,5191.0,999,0,0,0
587,424,1.1,4.857,5191.0,999,0,0,0
588,135,1.1,4.857,5191.0,999,0,0,0
589,36,1.1,4.857,5191.0,999,0,0,0
590,1906,1.1,4.857,5191.0,999,0,0,0
591,219,1.1,4.857,5191.0,999,0,0,0
592,135,1.1,4.857,5191.0,999,0,0,0
593,147,1.1,4.857,5191.0,999,0,0,0
594,407,1.1,4.857,5191.0,999,0,0,0
595,402,1.1,4.857,5191.0,999,0,0,0
596,209,1.1,4.857,5191.0,999,0,0,0
597,92,1.1,4.857,5191.0,999,0,0,0
598,208,1.1,4.857,5191.0,999,0,0,0
599,193,1.1,4.857,5191.0,999,0,0,0
600,65,1.1,4.857,5191.0,999,0,0,0
601,284,1.1,4.857,5191.0,999,0,0,0
602,285,1.1,4.857,5191.0,999,0,0,0
603,231,1.1,4.857,5191.0,999,0,0,0
604,278,1.1,4.857,5191.0,999,0,0,0
605,389,1.1,4.857,5191.0,999,0,0,0
606,158,1.1,4.857,5191.0,999,0,0,0
607,78,1.1,4.857,5191.0,999,0,0,0
608,258,1.1,4.857,5191.0,999,0,0,0
609,87,1.1,4.857,5191.0,999,0,0,0
610,147,1.1,4.857,5191.0,999,0,0,0
611,635,1.1,4.857,5191.0,999,0,0,0
612,289,1.1,4.857,5191.0,999,0,0,0
613,170,1.1,4.857,5191.0,999,0,0,0
614,802,1.1,4.857,5191.0,999,0,0,0
615,381,1.1,4.857,5191.0,999,0,0,0
616,218,1.1,4.857,5191.0,999,0,0,0
617,57,1.1,4.857,5191.0,999,0,0,0
618,304,1.1,4.857,5191.0,999,0,0,0
619,241,1.1,4.857,5191.0,999,0,0,0
620,230,1.1,4.857,5191.0,999,0,0,0
621,79,1.1,4.857,5191.0,999,0,0,0
622,262,1.1,4.857,5191.0,999,0,0,0
623,392,1.1,4.857,5191.0,999,0,0,0
624,201,1.1,4.857,5191.0,999,0,0,0
625,145,1.1,4.857,5191.0,999,0,0,0
626,252,1.1,4.857,5191.0,999,0,0,0
627,329,1.1,4.857,5191.0,999,0,0,0
628,328,1.1,4.857,5191.0,999,0,0,0
629,191,1.1,4.857,5191.0,999,0,0,0
630,116,1.1,4.857,5191.0,999,0,0,0
631,246,1.1,4.857,5191.0,999,0,0,0
632,532,1.1,4.857,5191.0,999,0,0,0
633,293,1.1,4.857,5191.0,999,0,0,0
634,416,1.1,4.857,5191.0,999,0,0,0
635,37,1.1,4.857,5191.0,999,0,0,0
636,132,1.1,4.857,5191.0,999,0,0,0
637,530,1.1,4.857,5191.0,999,0,0,0
638,175,1.1,4.857,5191.0,999,0,0,0
639,90,1.1,4.857,5191.0,999,0,0,0
640,524,1.1,4.857,5191.0,999,0,0,0
641,29,1.1,4.857,5191.0,999,0,0,0
642,311,1.1,4.857,5191.0,999,0,0,0
643,412,1.1,4.857,5191.0,999,0,0,0
644,211,1.1,4.857,5191.0,999,0,0,0
645,312,1.1,4.857,5191.0,999,0,0,0
646,392,1.1,4.857,5191.0,999,0,0,0
647,191,1.1,4.857,5191.0,999,0,0,0
648,284,1.1,4.857,5191.0,999,0,0,0
649,328,1.1,4.857,5191.0,999,0,0,0
650,100,1.1,4.857,5191.0,999,0,0,0
651,226,1.1,4.857,5191.0,999,0,0,0
652,507,1.1,4.857,5191.0,999,0,0,0
653,333,1.1,4.857,5191.0,999,0,0,0
654,128,1.1,4.857,5191.0,999,0,0,0
655,322,1.1,4.857,5191.0,999,0,0,0
656,202,1.1,4.857,5191.0,999,0,0,0
657,92,1.1,4.857,5191.0,999,0,0,0
658,205,1.1,4.857,5191.0,999,0,0,0
659,739,1.1,4.857,5191.0,999,0,0,0
660,273,1.1,4.857,5191.0,999,0,0,0
661,339,1.1,4.857,5191.0,999,0,0,0
662,262,1.1,4.857,5191.0,999,0,0,0
663,308,1.1,4.857,5191.0,999,0,0,0
664,467,1.1,4.857,5191.0,999,0,0,0
665,245,1.1,4.857,5191.0,999,0,0,0
666,160,1.1,4.857,5191.0,999,0,0,0
667,189,1.1,4.857,5191.0,999,0,0,0
668,477,1.1,4.857,5191.0,999,0,0,0
669,65,1.1,4.857,5191.0,999,0,0,0
670,191,1.1,4.857,5191.0,999,0,0,0
671,196,1.1,4.857,5191.0,999,0,0,0
672,221,1.1,4.857,5191.0,999,0,0,0
673,197,1.1,4.857,5191.0,999,0,0,0
674,178,1.1,4.857,5191.0,999,0,0,0
675,221,1.1,4.857,5191.0,999,0,0,0
676,64,1.1,4.857,5191.0,999,0,0,0
677,75,1.1,4.857,5191.0,999,0,0,0
678,400,1.1,4.857,5191.0,999,0,0,0
679,378,1.1,4.857,5191.0,999,0,0,0
680,118,1.1,4.857,5191.0,999,0,0,0
681,1597,1.1,4.857,5191.0,999,0,0,1
682,346,1.1,4.857,5191.0,999,0,0,0
683,107,1.1,4.857,5191.0,999,0,0,0
684,60,1.1,4.857,5191.0,999,0,0,0
685,276,1.1,4.857,5191.0,999,0,0,0
686,176,1.1,4.857,5191.0,999,0,0,0
687,390,1.1,4.857,5191.0,999,0,0,0
688,251,1.1,4.857,5191.0,999,0,0,0
689,716,1.1,4.857,5191.0,999,0,0,0
690,189,1.1,4.857,5191.0,999,0,0,0
691,125,1.1,4.857,5191.0,999,0,0,0
692,234,1.1,4.857,5191.0,999,0,0,0
693,79,1.1,4.857,5191.0,999,0,0,0
694,13,1.1,4.857,5191.0,999,0,0,0
695,296,1.1,4.857,5191.0,999,0,0,0
696,114,1.1,4.857,5191.0,999,0,0,0
697,283,1.1,4.857,5191.0,999,0,0,0
698,109,1.1,4.857,5191.0,999,0,0,0
699,132,1.1,4.857,5191.0,999,0,0,0
700,144,1.1,4.857,5191.0,999,0,0,0
701,121,1.1,4.857,5191.0,999,0,0,0
702,95,1.1,4.857,5191.0,999,0,0,0
703,31,1.1,4.857,5191.0,999,0,0,0
704,112,1.1,4.857,5191.0,999,0,0,0
705,161,1.1,4.857,5191.0,999,0,0,0
706,87,1.1,4.857,5191.0,999,0,0,0
707,593,1.1,4.857,5191.0,999,0,0,0
708,99,1.1,4.857,5191.0,999,0,0,0
709,198,1.1,4.857,5191.0,999,0,0,0
710,285,1.1,4.857,5191.0,999,0,0,0
711,190,1.1,4.857,5191.0,999,0,0,0
712,172,1.1,4.857,5191.0,999,0,0,0
713,178,1.1,4.857,5191.0,999,0,0,0
714,174,1.1,4.857,5191.0,999,0,0,0
715,631,1.1,4.857,5191.0,999,0,0,0
716,152,1.1,4.857,5191.0,999,0,0,0
717,176,1.1,4.857,5191.0,999,0,0,0
718,32,1.1,4.857,5191.0,999,0,0,0
719,1529,1.1,4.857,5191.0,999,0,0,0
720,254,1.1,4.857,5191.0,999,0,0,0
721,214,1.1,4.857,5191.0,999,0,0,0
722,147,1.1,4.857,5191.0,999,0,0,0
723,800,1.1,4.857,5191.0,999,0,0,0
724,106,1.1,4.857,5191.0,999,0,0,0
725,135,1.1,4.857,5191.0,999,0,0,0
726,112,1.1,4.857,5191.0,999,0,0,0
727,222,1.1,4.857,5191.0,999,0,0,0
728,314,1.1,4.857,5191.0,999,0,0,0
729,421,1.1,4.857,5191.0,999,0,0,0
730,410,1.1,4.857,5191.0,999,0,0,0
731,207,1.1,4.857,5191.0,999,0,0,0
732,239,1.1,4.857,5191.0,999,0,0,0
733,83,1.1,4.857,5191.0,999,0,0,0
734,160,1.1,4.857,5191.0,999,0,0,0
735,42,1.1,4.857,5191.0,999,0,0,0
736,55,1.1,4.857,5191.0,999,0,0,0
737,157,1.1,4.857,5191.0,999,0,0,0
738,303,1.1,4.857,5191.0,999,0,0,0
739,336,1.1,4.857,5191.0,999,0,0,0
740,233,1.1,4.857,5191.0,999,0,0,0
741,211,1.1,4.857,5191.0,999,0,0,0
742,88,1.1,4.857,5191.0,999,0,0,0
743,139,1.1,4.857,5191.0,999,0,0,0
744,329,1.1,4.857,5191.0,999,0,0,0
745,305,1.1,4.857,5191.0,999,0,0,0
746,206,1.1,4.857,5191.0,999,0,0,0
747,128,1.1,4.857,5191.0,999,0,0,0
748,122,1.1,4.857,5191.0,999,0,0,0
749,343,1.1,4.857,5191.0,999,0,0,0
750,126,1.1,4.857,5191.0,999,0,0,0
751,249,1.1,4.857,5191.0,999,0,0,0
752,59,1.1,4.857,5191.0,999,0,0,0
753,166,1.1,4.857,5191.0,999,0,0,0
754,190,1.1,4.857,5191.0,999,0,0,0
755,216,1.1,4.857,5191.0,999,0,0,0
756,51,1.1,4.856,5191.0,999,0,0,0
757,169,1.1,4.856,5191.0,999,0,0,0
758,148,1.1,4.856,5191.0,999,0,0,0
759,132,1.1,4.856,5191.0,999,0,0,0
760,117,1.1,4.856,5191.0,999,0,0,0
761,275,1.1,4.856,5191.0,999,0,0,0
762,124,1.1,4.856,5191.0,999,0,0,0
763,118,1.1,4.856,5191.0,999,0,0,0
764,479,1.1,4.856,5191.0,999,0,0,0
765,285,1.1,4.856,5191.0,999,0,0,0
766,322,1.1,4.856,5191.0,999,0,0,0
767,202,1.1,4.856,5191.0,999,0,0,0
768,162,1.1,4.856,5191.0,999,0,0,0
769,216,1.1,4.856,5191.0,999,0,0,0
770,195,1.1,4.856,5191.0,999,0,0,0
771,96,1.1,4.856,5191.0,999,0,0,0
772,149,1.1,4.856,5191.0,999,0,0,0
773,720,1.1,4.856,5191.0,999,0,0,0
774,92,1.1,4.856,5191.0,999,0,0,0
775,188,1.1,4.856,5191.0,999,0,0,0
776,70,1.1,4.856,5191.0,999,0,0,0
777,141,1.1,4.856,5191.0,999,0,0,0
778,395,1.1,4.856,5191.0,999,0,0,0
779,629,1.1,4.856,5191.0,999,0,0,0
780,261,1.1,4.856,5191.0,999,0,0,0
781,502,1.1,4.856,5191.0,999,0,0,0
782,446,1.1,4.856,5191.0,999,0,0,0
783,131,1.1,4.856,5191.0,999,0,0,0
784,198,1.1,4.856,5191.0,999,0,0,0
785,312,1.1,4.856,5191.0,999,0,0,0
786,275,1.1,4.856,5191.0,999,0,0,0
787,120,1.1,4.856,5191.0,999,0,0,0
788,333,1.1,4.856,5191.0,999,0,0,0
789,113,1.1,4.856,5191.0,999,0,0,0
790,150,1.1,4.856,5191.0,999,0,0,0
791,91,1.1,4.856,5191.0,999,0,0,0
792,296,1.1,4.856,5191.0,999,0,0,0
793,128,1.1,4.856,5191.0,999,0,0,0
794,298,1.1,4.856,5191.0,999,0,0,0
795,326,1.1,4.856,5191.0,999,0,0,0
796,292,1.1,4.856,5191.0,999,0,0,0
797,215,1.1,4.856,5191.0,999,0,0,0
798,97,1.1,4.856,5191.0,999,0,0,0
799,32,1.1,4.856,5191.0,999,0,0,0
800,162,1.1,4.856,5191.0,999,0,0,0
801,421,1.1,4.856,5191.0,999,0,0,0
802,268,1.1,4.856,5191.0,999,0,0,0
803,232,1.1,4.856,5191.0,999,0,0,0
804,152,1.1,4.856,5191.0,999,0,0,0
805,104,1.1,4.856,5191.0,999,0,0,0
806,852,1.1,4.856,5191.0,999,0,0,0
807,159,1.1,4.856,5191.0,999,0,0,0
808,416,1.1,4.856,5191.0,999,0,0,0
809,174,1.1,4.856,5191.0,999,0,0,0
810,139,1.1,4.856,5191.0,999,0,0,0
811,193,1.1,4.856,5191.0,999,0,0,0
812,294,1.1,4.856,5191.0,999,0,0,0
813,102,1.1,4.856,5191.0,999,0,0,0
814,124,1.1,4.856,5191.0,999,0,0,0
815,143,1.1,4.856,5191.0,999,0,0,0
816,231,1.1,4.856,5191.0,999,0,0,0
817,128,1.1,4.856,5191.0,999,0,0,0
818,74,1.1,4.856,5191.0,999,0,0,0
819,105,1.1,4.856,5191.0,999,0,0,0
820,992,1.1,4.856,5191.0,999,0,0,1
821,168,1.1,4.856,5191.0,999,0,0,0
822,250,1.1,4.856,5191.0,999,0,0,0
823,254,1.1,4.856,5191.0,999,0,0,0
824,149,1.1,4.856,5191.0,999,0,0,0
825,133,1.1,4.856,5191.0,999,0,0,0
826,374,1.1,4.856,5191.0,999,0,0,0
827,425,1.1,4.856,5191.0,999,0,0,0
828,207,1.1,4.856,5191.0,999,0,0,0
829,464,1.1,4.856,5191.0,999,0,0,0
830,439,1.1,4.856,5191.0,999,0,0,0
831,83,1.1,4.856,5191.0,999,0,0,0
832,732,1.1,4.856,5191.0,999,0,0,1
833,149,1.1,4.856,5191.0,999,0,0,0
834,142,1.1,4.856,5191.0,999,0,0,0
835,121,1.1,4.856,5191.0,999,0,0,0
836,359,1.1,4.856,5191.0,999,0,0,0
837,112,1.1,4.856,5191.0,999,0,0,0
838,274,1.1,4.856,5191.0,999,0,0,0
839,325,1.1,4.856,5191.0,999,0,0,0
840,1521,1.1,4.856,5191.0,999,0,0,0
841,216,1.1,4.856,5191.0,999,0,0,0
842,161,1.1,4.856,5191.0,999,0,0,0
843,122,1.1,4.856,5191.0,999,0,0,0
844,800,1.1,4.856,5191.0,999,0,0,0
845,615,1.1,4.856,5191.0,999,0,0,0
846,111,1.1,4.856,5191.0,999,0,0,0
847,359,1.1,4.856,5191.0,999,0,0,0
848,327,1.1,4.856,5191.0,999,0,0,0
849,236,1.1,4.856,5191.0,999,0,0,0
850,227,1.1,4.856,5191.0,999,0,0,0
851,109,1.1,4.856,5191.0,999,0,0,0
852,492,1.1,4.856,5191.0,999,0,0,0
853,298,1.1,4.856,5191.0,999,0,0,0
854,83,1.1,4.856,5191.0,999,0,0,0
855,241,1.1,4.856,5191.0,999,0,0,0
856,1138,1.1,4.856,5191.0,999,0,0,1
857,131,1.1,4.856,5191.0,999,0,0,0
858,123,1.1,4.856,5191.0,999,0,0,0
859,125,1.1,4.856,5191.0,999,0,0,0
860,295,1.1,4.856,5191.0,999,0,0,0
861,287,1.1,4.856,5191.0,999,0,0,0
862,109,1.1,4.856,5191.0,999,0,0,0
863,140,1.1,4.856,5191.0,999,0,0,0
864,52,1.1,4.856,5191.0,999,0,0,0
865,233,1.1,4.856,5191.0,999,0,0,0
866,254,1.1,4.856,5191.0,999,0,0,0
867,255,1.1,4.856,5191.0,999,0,0,0
868,126,1.1,4.856,5191.0,999,0,0,0
869,184,1.1,4.856,5191.0,999,0,0,0
870,591,1.1,4.856,5191.0,999,0,0,1
871,294,1.1,4.856,5191.0,999,0,0,0
872,285,1.1,4.856,5191.0,999,0,0,0
873,173,1.1,4.856,5191.0,999,0,0,0
874,336,1.1,4.856,5191.0,999,0,0,0
875,344,1.1,4.856,5191.0,999,0,0,0
876,786,1.1,4.856,5191.0,999,0,0,1
877,153,1.1,4.856,5191.0,999,0,0,0
878,99,1.1,4.856,5191.0,999,0,0,0
879,243,1.1,4.856,5191.0,999,0,0,0
880,260,1.1,4.856,5191.0,999,0,0,0
881,164,1.1,4.856,5191.0,999,0,0,0
882,255,1.1,4.856,5191.0,999,0,0,0
883,47,1.1,4.856,5191.0,999,0,0,0
884,110,1.1,4.856,5191.0,999,0,0,0
885,463,1.1,4.856,5191.0,999,0,0,0
886,192,1.1,4.856,5191.0,999,0,0,0
887,388,1.1,4.856,5191.0,999,0,0,0
888,221,1.1,4.856,5191.0,999,0,0,0
889,25,1.1,4.856,5191.0,999,0,0,0
890,256,1.1,4.856,5191.0,999,0,0,0
891,104,1.1,4.856,5191.0,999,0,0,0
892,283,1.1,4.856,5191.0,999,0,0,0
893,448,1.1,4.856,5191.0,999,0,0,0
894,127,1.1,4.856,5191.0,999,0,0,0
895,378,1.1,4.856,5191.0,999,0,0,0
896,67,1.1,4.856,5191.0,999,0,0,0
897,221,1.1,4.856,5191.0,999,0,0,0
898,150,1.1,4.856,5191.0,999,0,0,0
899,144,1.1,4.856,5191.0,999,0,0,0
900,296,1.1,4.856,5191.0,999,0,0,0
901,161,1.1,4.856,5191.0,999,0,0,0
902,401,1.1,4.856,5191.0,999,0,0,0
903,435,1.1,4.856,5191.0,999,0,0,0
904,388,1.1,4.856,5191.0,999,0,0,0
905,245,1.1,4.856,5191.0,999,0,0,0
906,143,1.1,4.856,5191.0,999,0,0,0
907,423,1.1,4.856,5191.0,999,0,0,0
908,231,1.1,4.856,5191.0,999,0,0,0
909,181,1.1,4.856,5191.0,999,0,0,0
910,107,1.1,4.856,5191.0,999,0,0,0
911,227,1.1,4.856,5191.0,999,0,0,0
912,69,1.1,4.856,5191.0,999,0,0,0
913,799,1.1,4.856,5191.0,999,0,0,0
914,109,1.1,4.856,5191.0,999,0,0,0
915,127,1.1,4.856,5191.0,999,0,0,0
916,45,1.1,4.856,5191.0,999,0,0,0
917,120,1.1,4.856,5191.0,999,0,0,0
918,68,1.1,4.856,5191.0,999,0,0,0
919,180,1.1,4.856,5191.0,999,0,0,0
920,112,1.1,4.856,5191.0,999,0,0,0
921,444,1.1,4.856,5191.0,999,0,0,0
922,246,1.1,4.856,5191.0,999,0,0,0
923,148,1.1,4.856,5191.0,999,0,0,0
924,223,1.1,4.856,5191.0,999,0,0,0
925,566,1.1,4.856,5191.0,999,0,0,0
926,274,1.1,4.856,5191.0,999,0,0,0
927,49,1.1,4.856,5191.0,999,0,0,0
928,97,1.1,4.856,5191.0,999,0,0,0
929,376,1.1,4.856,5191.0,999,0,0,0
930,421,1.1,4.856,5191.0,999,0,0,0
931,511,1.1,4.856,5191.0,999,0,0,0
932,121,1.1,4.856,5191.0,999,0,0,0
933,157,1.1,4.856,5191.0,999,0,0,0
934,101,1.1,4.856,5191.0,999,0,0,0
935,328,1.1,4.856,5191.0,999,0,0,0
936,19,1.1,4.856,5191.0,999,0,0,0
937,866,1.1,4.856,5191.0,999,0,0,0
938,229,1.1,4.856,5191.0,999,0,0,0
939,154,1.1,4.856,5191.0,999,0,0,0
940,56,1.1,4.856,5191.0,999,0,0,0
941,199,1.1,4.856,5191.0,999,0,0,0
942,117,1.1,4.856,5191.0,999,0,0,0
943,1581,1.1,4.856,5191.0,999,0,0,0
944,185,1.1,4.856,5191.0,999,0,0,0
945,202,1.1,4.856,5191.0,999,0,0,0
946,279,1.1,4.856,5191.0,999,0,0,0
947,180,1.1,4.856,5191.0,999,0,0,0
948,530,1.1,4.856,5191.0,999,0,0,0
949,129,1.1,4.856,5191.0,999,0,0,0
950,60,1.1,4.856,5191.0,999,0,0,0
951,432,1.1,4.856,5191.0,999,0,0,0
952,516,1.1,4.856,5191.0,999,0,0,0
953,617,1.1,4.856,5191.0,999,0,0,0
954,179,1.1,4.856,5191.0,999,0,0,0
955,125,1.1,4.856,5191.0,999,0,0,0
956,262,1.1,4.856,5191.0,999,0,0,0
957,396,1.1,4.856,5191.0,999,0,0,0
958,294,1.1,4.856,5191.0,999,0,0,0
959,171,1.1,4.856,5191.0,999,0,0,0
960,614,1.1,4.856,5191.0,999,0,0,0
961,118,1.1,4.856,5191.0,999,0,0,0
962,485,1.1,4.856,5191.0,999,0,0,0
963,406,1.1,4.856,5191.0,999,0,0,0
964,287,1.1,4.856,5191.0,999,0,0,0
965,216,1.1,4.856,5191.0,999,0,0,0
966,37,1.1,4.856,5191.0,999,0,0,0
967,650,1.1,4.856,5191.0,999,0,0,0
968,590,1.1,4.856,5191.0,999,0,0,0
969,55,1.1,4.856,5191.0,999,0,0,0
970,166,1.1,4.856,5191.0,999,0,0,0
971,371,1.1,4.856,5191.0,999,0,0,0
972,48,1.1,4.856,5191.0,999,0,0,0
973,72,1.1,4.856,5191.0,999,0,0,0
974,55,1.1,4.856,5191.0,999,0,0,0
975,92,1.1,4.856,5191.0,999,0,0,0
976,196,1.1,4.856,5191.0,999,0,0,0
977,96,1.1,4.856,5191.0,999,0,0,0
978,144,1.1,4.856,5191.0,999,0,0,0
979,474,1.1,4.856,5191.0,999,0,0,0
980,559,1.1,4.856,5191.0,999,0,0,0
981,1101,1.1,4.856,5191.0,999,0,0,0
982,229,1.1,4.856,5191.0,999,0,0,0
983,236,1.1,4.856,5191.0,999,0,0,0
984,164,1.1,4.856,5191.0,999,0,0,0
985,93,1.1,4.856,5191.0,999,0,0,0
986,123,1.1,4.856,5191.0,999,0,0,0
987,912,1.1,4.856,5191.0,999,0,0,0
988,209,1.1,4.856,5191.0,999,0,0,0
989,485,1.1,4.856,5191.0,999,0,0,0
990,206,1.1,4.856,5191.0,999,0,0,0
991,239,1.1,4.856,5191.0,999,0,0,0
992,311,1.1,4.856,5191.0,999,0,0,0
993,362,1.1,4.856,5191.0,999,0,0,0
994,274,1.1,4.856,5191.0,999,0,0,0
995,163,1.1,4.856,5191.0,999,0,0,0
996,345,1.1,4.856,5191.0,999,0,0,0
997,329,1.1,4.856,5191.0,999,0,0,0
998,68,1.1,4.856,5191.0,999,0,0,0
999,143,1.1,4.856,5191.0,999,0,0,0
1000,214,1.1,4.856,5191.0,999,0,0,0
1001,1062,1.1,4.856,5191.0,999,0,0,0
1002,258,1.1,4.856,5191.0,999,0,0,0
1003,253,1.1,4.856,5191.0,999,0,0,0
1004,106,1.1,4.856,5191.0,999,0,0,0
1005,688,1.1,4.856,5191.0,999,0,0,0
1006,103,1.1,4.856,5191.0,999,0,0,0
1007,349,1.1,4.856,5191.0,999,0,0,0
1008,170,1.1,4.856,5191.0,999,0,0,0
1009,78,1.1,4.856,5191.0,999,0,0,0
1010,194,1.1,4.856,5191.0,999,0,0,0
1011,126,1.1,4.856,5191.0,999,0,0,0
1012,224,1.1,4.856,5191.0,999,0,0,0
1013,98,1.1,4.856,5191.0,999,0,0,0
1014,252,1.1,4.856,5191.0,999,0,0,0
1015,607,1.1,4.856,5191.0,999,0,0,0
1016,331,1.1,4.856,5191.0,999,0,0,0
1017,398,1.1,4.856,5191.0,999,0,0,0
1018,103,1.1,4.856,5191.0,999,0,0,0
1019,241,1.1,4.856,5191.0,999,0,0,0
1020,803,1.1,4.856,5191.0,999,0,0,0
1021,203,1.1,4.856,5191.0,999,0,0,0
1022,96,1.1,4.856,5191.0,999,0,0,0
1023,238,1.1,4.856,5191.0,999,0,0,0
1024,153,1.1,4.856,5191.0,999,0,0,0
1025,481,1.1,4.856,5191.0,999,0,0,0
1026,119,1.1,4.856,5191.0,999,0,0,0
1027,245,1.1,4.856,5191.0,999,0,0,0
1028,152,1.1,4.856,5191.0,999,0,0,0
1029,418,1.1,4.856,5191.0,999,0,0,0
1030,421,1.1,4.856,5191.0,999,0,0,0
1031,198,1.1,4.856,5191.0,999,0,0,0
1032,175,1.1,4.856,5191.0,999,0,0,0
1033,374,1.1,4.856,5191.0,999,0,0,0
1034,51,1.1,4.856,5191.0,999,0,0,0
1035,263,1.1,4.856,5191.0,999,0,0,0
1036,257,1.1,4.856,5191.0,999,0,0,0
1037,229,1.1,4.856,5191.0,999,0,0,0
1038,154,1.1,4.856,5191.0,999,0,0,0
1039,278,1.1,4.856,5191.0,999,0,0,0
1040,306,1.1,4.856,5191.0,999,0,0,0
1041,114,1.1,4.856,5191.0,999,0,0,0
1042,24,1.1,4.856,5191.0,999,0,0,0
1043,79,1.1,4.856,5191.0,999,0,0,0
1044,169,1.1,4.856,5191.0,999,0,0,0
1045,332,1.1,4.856,5191.0,999,0,0,0
1046,263,1.1,4.856,5191.0,999,0,0,0
1047,353,1.1,4.856,5191.0,999,0,0,0
1048,108,1.1,4.856,5191.0,999,0,0,0
1049,441,1.1,4.856,5191.0,999,0,0,0
1050,46,1.1,4.856,5191.0,999,0,0,0
1051,266,1.1,4.856,5191.0,999,0,0,0
1052,222,1.1,4.856,5191.0,999,0,0,0
1053,1009,1.1,4.856,5191.0,999,0,0,0
1054,105,1.1,4.856,5191.0,999,0,0,0
1055,381,1.1,4.856,5191.0,999,0,0,0
1056,228,1.1,4.856,5191.0,999,0,0,0
1057,128,1.1,4.856,5191.0,999,0,0,0
1058,550,1.1,4.856,5191.0,999,0,0,0
1059,764,1.1,4.856,5191.0,999,0,0,0
1060,113,1.1,4.856,5191.0,999,0,0,0
1061,396,1.1,4.856,5191.0,999,0,0,0
1062,42,1.1,4.856,5191.0,999,0,0,0
1063,234,1.1,4.856,5191.0,999,0,0,0
1064,50,1.1,4.856,5191.0,999,0,0,0
1065,110,1.1,4.856,5191.0,999,0,0,0
1066,274,1.1,4.856,5191.0,999,0,0,0
1067,191,1.1,4.856,5191.0,999,0,0,0
1068,305,1.1,4.856,5191.0,999,0,0,0
1069,134,1.1,4.856,5191.0,999,0,0,0
1070,112,1.1,4.856,5191.0,999,0,0,0
1071,217,1.1,4.856,5191.0,999,0,0,0
1072,283,1.1,4.856,5191.0,999,0,0,0
1073,353,1.1,4.856,5191.0,999,0,0,0
1074,212,1.1,4.856,5191.0,999,0,0,0
1075,225,1.1,4.856,5191.0,999,0,0,0
1076,283,1.1,4.856,5191.0,999,0,0,0
1077,1273,1.1,4.856,5191.0,999,0,0,0
1078,1574,1.1,4.856,5191.0,999,0,0,1
1079,139,1.1,4.856,5191.0,999,0,0,0
1080,62,1.1,4.856,5191.0,999,0,0,0
1081,256,1.1,4.856,5191.0,999,0,0,0
1082,245,1.1,4.856,5191.0,999,0,0,0
1083,161,1.1,4.856,5191.0,999,0,0,0
1084,245,1.1,4.856,5191.0,999,0,0,0
1085,89,1.1,4.856,5191.0,999,0,0,0
1086,591,1.1,4.856,5191.0,999,0,0,0
1087,113,1.1,4.856,5191.0,999,0,0,0
1088,517,1.1,4.856,5191.0,999,0,0,0
1089,193,1.1,4.856,5191.0,999,0,0,0
1090,231,1.1,4.856,5191.0,999,0,0,0
1091,348,1.1,4.856,5191.0,999,0,0,0
1092,299,1.1,4.856,5191.0,999,0,0,0
1093,103,1.1,4.856,5191.0,999,0,0,0
1094,253,1.1,4.856,5191.0,999,0,0,0
1095,73,1.1,4.856,5191.0,999,0,0,0
1096,164,1.1,4.856,5191.0,999,0,0,0
1097,244,1.1,4.856,5191.0,999,0,0,0
1098,191,1.1,4.856,5191.0,999,0,0,0
1099,157,1.1,4.856,5191.0,999,0,0,0
1100,548,1.1,4.856,5191.0,999,0,0,0
1101,114,1.1,4.856,5191.0,999,0,0,0
1102,126,1.1,4.856,5191.0,999,0,0,0
1103,161,1.1,4.856,5191.0,999,0,0,0
1104,333,1.1,4.856,5191.0,999,0,0,0
1105,155,1.1,4.856,5191.0,999,0,0,0
1106,152,1.1,4.856,5191.0,999,0,0,0
1107,145,1.1,4.856,5191.0,999,0,0,0
1108,66,1.1,4.856,5191.0,999,0,0,0
